"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026383,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853044,
"AUT","HOUSECOST","RENT","IDX2015","A","1993",45.8970427276853,
"AUT","HOUSECOST","RENT","IDX2015","A","1994",48.8207947311884,
"AUT","HOUSECOST","RENT","IDX2015","A","1995",52.5134574426373,
"AUT","HOUSECOST","RENT","IDX2015","A","1996",55.7009295628561,
"AUT","HOUSECOST","RENT","IDX2015","A","1997",57.7345754900708,
"AUT","HOUSECOST","RENT","IDX2015","A","1998",59.4790558827876,
"AUT","HOUSECOST","RENT","IDX2015","A","1999",60.7006586576483,
"AUT","HOUSECOST","RENT","IDX2015","A","2000",61.7281013888229,
"AUT","HOUSECOST","RENT","IDX2015","A","2001",63.4719167811813,
"AUT","HOUSECOST","RENT","IDX2015","A","2002",64.5470195230794,
"AUT","HOUSECOST","RENT","IDX2015","A","2003",67.3556451550202,
"AUT","HOUSECOST","RENT","IDX2015","A","2004",69.7013156827961,
"AUT","HOUSECOST","RENT","IDX2015","A","2005",72.0904837203589,
"AUT","HOUSECOST","RENT","IDX2015","A","2006",73.7066490839961,
"AUT","HOUSECOST","RENT","IDX2015","A","2007",75.1545894097826,
"AUT","HOUSECOST","RENT","IDX2015","A","2008",76.0978496220162,
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726304263419,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.8088311319871,
"AUT","HOUSECOST","RENT","IDX2015","A","2011",85.5564717502062,
"AUT","HOUSECOST","RENT","IDX2015","A","2012",89.3258500983163,
"AUT","HOUSECOST","RENT","IDX2015","A","2013",92.1010982227471,
"AUT","HOUSECOST","RENT","IDX2015","A","2014",95.7600140460032,
"AUT","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","RENT","IDX2015","A","2016",103.082848193641,
"AUT","HOUSECOST","RENT","IDX2015","A","2017",107.340474151607,
"AUT","HOUSECOST","RENT","IDX2015","A","2018",111.331500049588,
"AUT","HOUSECOST","RENT","IDX2015","A","2019",114.639250793832,
"AUT","HOUSECOST","RENT","IDX2015","A","2020",119.344851852592,
"AUT","HOUSECOST","RENT","IDX2015","A","2021",121.702277383013,
"AUT","HOUSECOST","RENT","IDX2015","A","2022",122.716877611872,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73556427543345,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.67696580109519,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35087968169532,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52347873250405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9551127914304,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485418241966,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3269057971014,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459959042218,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9312020321361,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099851921865,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7784127284184,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975892407058,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.8451575299307,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229483301827,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183868935098,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.2113043478261,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559631379962,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088756301197,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.321302378702,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6935145715186,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263505828607,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9298332545684,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0571462665406,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8677422810334,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.165313563327,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898650756144,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.7558022999369,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370757718967,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.3861479993699,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5405028355388,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1145149653434,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.5420683679899,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9051268903592,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7606528827977,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9526147605545,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.53625,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.61525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.81875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.60525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.183,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9775,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.67575,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.962,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.417,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.6405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.37275,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.41525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2019",113.77875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2020",118.59525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2021",127.0575,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2022",134.181749999783,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1970",74.4611506790319,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1971",67.2110071975444,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1972",65.0886586260602,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1973",65.8648749490738,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1974",64.7177587009449,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1975",66.5760402077059,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1976",69.7105315322648,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1977",76.4170750102532,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1978",79.6930729389497,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1979",81.13996137504,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1980",73.5252604957572,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1981",64.4694123456887,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1982",58.9367537224481,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1983",54.8933070981498,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.3380562400706,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1985",51.4129100470269,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",50.725120938616,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",53.22576083102,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",55.2432293191302,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",58.8477044602483,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",60.0676046710977,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",58.8783281855613,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",59.9371105052519,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",61.2773688386348,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",62.6357038817242,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",60.9233449546154,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",62.2016525934666,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",62.5583871679016,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.5726554775919,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",67.3078497611314,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.8520954980525,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",67.983234665248,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",71.8510510795728,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",76.0956821054499,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",81.3207477320524,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",87.9032645015097,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",92.112790317623,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",95.0628672773051,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",94.9803604222638,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",95.1455692637424,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",97.9880118821559,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",100.228212169577,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",100.312413840634,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",100.669135691393,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.3836613585582,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.140486416172,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",100.22951149655,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",100.414181551571,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.883102975055,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2020",103.475109152687,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2021",107.385923455628,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2022",103.81832121952,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1977",66.5596101212645,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1978",69.3540841015789,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1979",70.9711599816243,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1980",66.5981479502535,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1981",57.1024269465439,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1982",50.8592958116295,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1983",45.9012272470166,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1984",44.5286594603747,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1985",43.0434619538041,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1986",43.4236923581372,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1987",44.3125557797786,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1988",46.190516713204,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1989",50.7164714676606,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1990",54.3568483889249,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1991",55.0165991181583,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1992",55.4269734629802,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1993",55.4396804614023,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1994",56.4244651868648,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1995",57.3239427934065,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1996",57.1539790091639,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1997",57.5569958778338,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1998",60.5054810937488,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1999",63.8704738545746,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2000",66.3397616575822,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2001",68.2351707992302,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2002",70.8041326415899,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2003",74.0532776299548,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2004",78.9789069090939,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2005",86.4775431338087,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2006",91.7231760616053,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2007",96.9823881382194,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2008",99.3096225551054,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2009",96.8288265678244,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2010",98.695694554719,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2011",101.479250608898,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2012",102.174644554399,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2013",102.031627888213,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2014",99.3843491384294,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2016",101.68407658707,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2017",104.256584660147,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2018",106.146663215268,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2019",109.20248458744,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2020",110.848731826594,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2021",116.397691454416,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2022",118.769427031857,
"BEL","HOUSECOST","REAL","IDX2015","A","1970",37.6995302134526,
"BEL","HOUSECOST","REAL","IDX2015","A","1971",35.519884111686,
"BEL","HOUSECOST","REAL","IDX2015","A","1972",36.5781603613907,
"BEL","HOUSECOST","REAL","IDX2015","A","1973",39.4033989127871,
"BEL","HOUSECOST","REAL","IDX2015","A","1974",40.1827386287843,
"BEL","HOUSECOST","REAL","IDX2015","A","1975",41.2678702782629,
"BEL","HOUSECOST","REAL","IDX2015","A","1976",46.3799212763938,
"BEL","HOUSECOST","REAL","IDX2015","A","1977",50.391298990283,
"BEL","HOUSECOST","REAL","IDX2015","A","1978",53.9908010979349,
"BEL","HOUSECOST","REAL","IDX2015","A","1979",56.3600283647564,
"BEL","HOUSECOST","REAL","IDX2015","A","1980",51.3252087652082,
"BEL","HOUSECOST","REAL","IDX2015","A","1981",45.1866689836738,
"BEL","HOUSECOST","REAL","IDX2015","A","1982",40.6143652421836,
"BEL","HOUSECOST","REAL","IDX2015","A","1983",37.3182532687618,
"BEL","HOUSECOST","REAL","IDX2015","A","1984",36.0588232114498,
"BEL","HOUSECOST","REAL","IDX2015","A","1985",34.8519779821879,
"BEL","HOUSECOST","REAL","IDX2015","A","1986",36.3420600305263,
"BEL","HOUSECOST","REAL","IDX2015","A","1987",38.0360641868763,
"BEL","HOUSECOST","REAL","IDX2015","A","1988",40.6211589864869,
"BEL","HOUSECOST","REAL","IDX2015","A","1989",44.5481910945732,
"BEL","HOUSECOST","REAL","IDX2015","A","1990",47.9603861626233,
"BEL","HOUSECOST","REAL","IDX2015","A","1991",48.6314260800257,
"BEL","HOUSECOST","REAL","IDX2015","A","1992",50.9366643713497,
"BEL","HOUSECOST","REAL","IDX2015","A","1993",52.3110498509986,
"BEL","HOUSECOST","REAL","IDX2015","A","1994",54.4340409615337,
"BEL","HOUSECOST","REAL","IDX2015","A","1995",56.0289931019714,
"BEL","HOUSECOST","REAL","IDX2015","A","1996",56.8853094019799,
"BEL","HOUSECOST","REAL","IDX2015","A","1997",57.431529189697,
"BEL","HOUSECOST","REAL","IDX2015","A","1998",60.3988769031627,
"BEL","HOUSECOST","REAL","IDX2015","A","1999",64.4453526402377,
"BEL","HOUSECOST","REAL","IDX2015","A","2000",65.7178941307783,
"BEL","HOUSECOST","REAL","IDX2015","A","2001",67.3298053804108,
"BEL","HOUSECOST","REAL","IDX2015","A","2002",70.9016656252078,
"BEL","HOUSECOST","REAL","IDX2015","A","2003",74.6724282149227,
"BEL","HOUSECOST","REAL","IDX2015","A","2004",79.1742137672496,
"BEL","HOUSECOST","REAL","IDX2015","A","2005",85.9665052686157,
"BEL","HOUSECOST","REAL","IDX2015","A","2006",91.823659491274,
"BEL","HOUSECOST","REAL","IDX2015","A","2007",96.4009874279462,
"BEL","HOUSECOST","REAL","IDX2015","A","2008",97.5626771082037,
"BEL","HOUSECOST","REAL","IDX2015","A","2009",97.9043763348385,
"BEL","HOUSECOST","REAL","IDX2015","A","2010",99.1093944492704,
"BEL","HOUSECOST","REAL","IDX2015","A","2011",100.237211220351,
"BEL","HOUSECOST","REAL","IDX2015","A","2012",100.452972325453,
"BEL","HOUSECOST","REAL","IDX2015","A","2013",100.56164589629,
"BEL","HOUSECOST","REAL","IDX2015","A","2014",99.262540906746,
"BEL","HOUSECOST","REAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","REAL","IDX2015","A","2016",101.102668514883,
"BEL","HOUSECOST","REAL","IDX2015","A","2017",102.809958285731,
"BEL","HOUSECOST","REAL","IDX2015","A","2018",103.67743240832,
"BEL","HOUSECOST","REAL","IDX2015","A","2019",106.284788576679,
"BEL","HOUSECOST","REAL","IDX2015","A","2020",109.836879157953,
"BEL","HOUSECOST","REAL","IDX2015","A","2021",114.872878403671,
"BEL","HOUSECOST","REAL","IDX2015","A","2022",111.684683755344,
"BEL","HOUSECOST","RENT","IDX2015","A","1977",26.7960770589706,
"BEL","HOUSECOST","RENT","IDX2015","A","1978",28.7327085171425,
"BEL","HOUSECOST","RENT","IDX2015","A","1979",30.4498400559563,
"BEL","HOUSECOST","RENT","IDX2015","A","1980",32.7516788233432,
"BEL","HOUSECOST","RENT","IDX2015","A","1981",36.0975035233955,
"BEL","HOUSECOST","RENT","IDX2015","A","1982",39.0336200754644,
"BEL","HOUSECOST","RENT","IDX2015","A","1983",42.5512518126873,
"BEL","HOUSECOST","RENT","IDX2015","A","1984",44.7409308555697,
"BEL","HOUSECOST","RENT","IDX2015","A","1985",46.9568835217662,
"BEL","HOUSECOST","RENT","IDX2015","A","1986",48.7158561536891,
"BEL","HOUSECOST","RENT","IDX2015","A","1987",50.7951263096344,
"BEL","HOUSECOST","RENT","IDX2015","A","1988",52.6444264483319,
"BEL","HOUSECOST","RENT","IDX2015","A","1989",54.5911865943389,
"BEL","HOUSECOST","RENT","IDX2015","A","1990",56.3412467255934,
"BEL","HOUSECOST","RENT","IDX2015","A","1991",58.036041852703,
"BEL","HOUSECOST","RENT","IDX2015","A","1992",61.4499946087495,
"BEL","HOUSECOST","RENT","IDX2015","A","1993",64.692214851916,
"BEL","HOUSECOST","RENT","IDX2015","A","1994",67.6396800729759,
"BEL","HOUSECOST","RENT","IDX2015","A","1995",69.5864402189829,
"BEL","HOUSECOST","RENT","IDX2015","A","1996",71.3080453481033,
"BEL","HOUSECOST","RENT","IDX2015","A","1997",72.5097479382309,
"BEL","HOUSECOST","RENT","IDX2015","A","1998",73.3564655017348,
"BEL","HOUSECOST","RENT","IDX2015","A","1999",74.4312830823461,
"BEL","HOUSECOST","RENT","IDX2015","A","2000",75.5415181656137,
"BEL","HOUSECOST","RENT","IDX2015","A","2001",77.001028275077,
"BEL","HOUSECOST","RENT","IDX2015","A","2002",78.9508059213103,
"BEL","HOUSECOST","RENT","IDX2015","A","2003",80.6935585520167,
"BEL","HOUSECOST","RENT","IDX2015","A","2004",82.2329386674703,
"BEL","HOUSECOST","RENT","IDX2015","A","2005",83.8689737901729,
"BEL","HOUSECOST","RENT","IDX2015","A","2006",86.7931440094856,
"BEL","HOUSECOST","RENT","IDX2015","A","2007",88.4865391364903,
"BEL","HOUSECOST","RENT","IDX2015","A","2008",90.2292417671929,
"BEL","HOUSECOST","RENT","IDX2015","A","2009",92.1069294080195,
"BEL","HOUSECOST","RENT","IDX2015","A","2010",93.1924769894356,
"BEL","HOUSECOST","RENT","IDX2015","A","2011",94.2812620710945,
"BEL","HOUSECOST","RENT","IDX2015","A","2012",95.7353971801546,
"BEL","HOUSECOST","RENT","IDX2015","A","2013",96.9955447746657,
"BEL","HOUSECOST","RENT","IDX2015","A","2014",99.0276174270711,
"BEL","HOUSECOST","RENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","RENT","IDX2015","A","2016",100.940882570566,
"BEL","HOUSECOST","RENT","IDX2015","A","2017",102.030457652284,
"BEL","HOUSECOST","RENT","IDX2015","A","2018",103.080432731033,
"BEL","HOUSECOST","RENT","IDX2015","A","2019",104.189457814209,
"BEL","HOUSECOST","RENT","IDX2015","A","2020",106.98293302372,
"BEL","HOUSECOST","RENT","IDX2015","A","2021",109.153233186492,
"BEL","HOUSECOST","RENT","IDX2015","A","2022",112.987008473704,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.37459834961957,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.66437832177151,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.12911978675675,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.41946079415316,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.45885569215756,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.5578325674479,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.8317709352959,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.411330880151,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.0400987432183,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.3960503109734,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.1901984821682,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.4913237775024,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.5581864779883,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.5859328589205,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1984",18.4773412453159,
