var_id,title,sub_id,sub_name,def,notes,vertical,unit,graph
476,Native Chicken Population by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary &lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Heads,1.0
477,Layer Population by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Data 2022 is preliminary figures&lt;br /&gt;
- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Heads,1.0
478,Broiler Population by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Heads,1.0
479,Duck/Muscovy Duck Population by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Heads,1.0
480,Beef Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Data 2022 is preliminary figures&lt;br /&gt;
- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
481,Buffalo Meat Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
482,Mutton Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
483,Lamb Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
484,Pork Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
485,Horse Meat Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
486,Native Chicken Meat Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary &lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
487,Layer Meat Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
488,Broiler Meat Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
489,Duck/Muscovy Duck Meat Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
490,Native Chicken Egg Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
491,Layer Egg Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
492,Duck/Muscovy Duck Egg Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
493,Fresh Milk Production by Province,24,Animal Husbandry,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;- Source: Directorate General of Livestock and Animal Health Services, Ministry of Agriculture&lt;br /&gt;
- 2022 data is preliminary&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Tons,1.0
43,Indeks Tendensi Bisnis (ITB) dan Indeks Tendensi Konsumen (ITK),25,Business & Consumer Tendency Index,,"a. 2000 Quarter I is not implemented &lt;br&gt;
b. 2019 Quarter IV in the form of Estimated data &lt;br&gt;
c. From Quarter III-2002 to Quarter I-2018 ITB includes BI data&lt;br&gt;
d. Starting in the second quarter of 2018 ITB only from the BPS sample",51,,1.0
3,Life Expectancy Rate,26,Human Development Indices,,,2,Year,3.0
4,Literacy Rate,26,Human Development Indices,,,2,Percent,3.0
5,Mean Years Schooling,26,Human Development Indices,,,2,Year,3.0
6,Adjusted per Capita Expenditure,26,Human Development Indices,,,2,Thousand Rupiahs,3.0
7,Human Development Indices by Manucipality,26,Human Development Indices,,,2,,3.0
202,Human Development Indeces by Province,26,Human Development Indices,,"Series of Publication of Human Development Index, BPS–Statistics Indonesia",1,,1.0
293,Human Development Index on Selected Countries,26,Human Development Indices,,"&lt;ul&gt;
&lt;li&gt;Source: http://hdr.undp.org/en/data&lt;/li&gt;
&lt;li&gt;Data Cited From Statistical Yearbook of Indonesia &lt;/li&gt;
&lt;/ul&gt;",112,,1.0
413,[New Method] Human Development Index,26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",431,,1.0
414,[New Method] Umur Harapan Hidup Saat Lahir (UHH),26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",431,Year,1.0
415,[New Method] Mean Years of Schooling,26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",431,Year,1.0
416,[New Method] Adjusted per Capita Expenditure,26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",431,Thousand Rupiah/Person/Year,1.0
417,[New Method] Expected Years of Schooling,26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",431,Year,1.0
418,[New Method] Rank of Human Development Index,26,Human Development Indices,,,2,,1.0
494,[New Method] Human Development Index by Province,26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,,1.0
1505,[New Method] Changeof Human Development Index,26,Human Development Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For further explanation regarding the new HDI method, please click the link below
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Booklet-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI booklet&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;http://www.bps.go.id/website/pdf_publikasi/Bahan-Sosialisasi-IPM-Metode-Baru.pdf&quot;&gt;-New method HDI socialization materials&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",2,,1.0
103,Social Culture Indicators,27,Social & Culture,,,90,,1.0
171,Number of Villages(1)/Sub-Districts That Had Natural Disaster by Province,27,Social & Culture,,"Note:
Based on Village Potential Census, BPS–Statistics Indonesia.      
1) Villages in this table include Transmigration Settlement  Unit which is still fostered by the relevant ministries and the nagari in the Province of Sumatera Barat.

2) Occured during the last three years by the time of enumeration.

Based on Village Potential Census, BPS–Statistics Indonesia.

Quoted from Statistical Year Book of Indonesia 2015.",1,,1.0
173,Number of Damaged Houses Due to Natural Disaster by Province,27,Social & Culture,,"Note: 
r)Revised Figures:
- Aceh 2013
- Sumatera Selatan, Severely Damaged 2013
- Kep. Riau 2013
- Jawa Barat 2013
- Kalimantan Tengah, Damaged 2013
- Kalimantan Selatan 2013
- Kalimantan Timur, Damaged 2013
- Sulawesi Tenggara 2013
- Sulawesi Barat, Severely Damaged 2013, Lightly Damaged 2013

1)Data Kalimantan Utara were included in Kalimantan Timur Province.

Source: Data cited from http://dibi.bnpb.go.id on 20 April 2015, National Agency for Disaster Management.

Quoted from Statistical Year Book of Indonesia 2015.",1,,1.0
175,Number of Victims Due to Natural Disaster by Province,27,Social & Culture,,"Note: 
r)Revised Figures:
- Riau, Fatality, 2013
- Sumatera Selatan, Fatality, 2013
- Lampung, Fatality &amp; Casualty, 2013
- Kep. Bangka Belitung, Fatality &amp; missing, 2013
- Kep. Riau, Casualty, 2013
- Jawa Barat, Fatality, 2013
- Nusa Tenggara Timur, Fatality, 2013
- Kalimantan Selatan, Fatality &amp; Casualty, 2013
- Sulawesi Tenggara, Casualty, 2013
- Sulawesi Barat, 2013

1)Data Kalimantan Utara were included in Kalimantan Timur Province.

Source: Data cited from http://dibi.bnpb.go.id on 20 April 2015, National Agency for Disaster Management.

Quoted from Statistical Year Book of Indonesia 2015.",1,People,1.0
176,"Number of Marriages, Divorces, and Reconciliations",27,Social & Culture,,"Note: 
1 Marriage: Including non formal registration.
 
2 Reconciliations: Applies only for moslem.
 
Source: 
Data Kalimantan Utara in 2013 and 2014 were included in Kalimantan timur Province.

3 Source of Number of Marriage: Directorate General of Islamic Community Guidance, Ministry of  Religious Affairs.
 
4 Source of Number of Divorces and Reconciliations: Directorate General of Religious Justice Affairs, The Supreme Court.

Quoted from Statistical Year Book of Indonesia 2015.",1,Couple of marriage,1.0
178,Number of Hajj Pilgrims Departured to the Holyland of Mecca by Province,27,Social & Culture,,"Note: 
1 Departured Managed by Ministry of Religious Affairs.

2 Data Kalimantan Utara in 2013 and 2014 were included in Kalimantan Timur
Province.

Source: Directorate General of the Organization of Hajj and Umrah,
Ministry of Religious Affairs.

Quoted from Statistical Year Book of Indonesia 2015.",1,People,1.0
645,Magazine / Tabloid,27,Social & Culture,,,1,,1.0
646,Newspaper,27,Social & Culture,,,1,,1.0
647,Storybook,27,Social & Culture,,,1,,1.0
649,School Lessons,27,Social & Culture,,,1,,1.0
650,Knowledge,27,Social & Culture,,,1,,1.0
651,Others,27,Social & Culture,,,1,,1.0
656,Percentage of Population 5 Years of Age and Over Who Used the Internet in the Last 3 Months by Province and Urban-Rural Classification,27,Social & Culture,,,1,,1.0
657,Percentage of Population 5 Years of Age and Over Who Used the Internet in the Last 3 Months by Province and Sex,27,Social & Culture,,,1,,1.0
659,Percentage of Population 10 Years of Age and Over Who Read Newspaper/Magazine in the Last One Week by Province and Urban-Rural Classification,27,Social & Culture,,,1,,1.0
660,Percentage of Population 10 Years of Age and Over Who Read Newspaper/Magazine in the Last One Week by Province and Sex,27,Social & Culture,,,1,,1.0
1221,Proportion of Individuals Using Mobile Phones,27,Social & Culture,,,1,Percent,1.0
1222,Proportion of Individuals Who Use Mobile Phones by Age Group,27,Social & Culture,,,327,Percent,1.0
1224,Proportion of Individuals Who Use Mobile Phones by Sex,27,Social & Culture,,,217,Percent,1.0
1225,Proportion of Individuals Who Use the Internet by Province,27,Social & Culture,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: BPS, 2015-2019 National Socio-Economic Survey (SUSENAS) &lt;br /&gt;
Note: &lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Distribution is the number of population aged 5 years and over
&lt;/li&gt;&lt;li&gt;2018, disaggregation according to mmedia using the internet is not available because it was not asked in Susenas 2018&lt;/li&gt;&lt;li&gt;In
 SUSENAS 2015-2017, disaggregation by media using the internet is 
divided into 4 categories namely Desktop Computers, Laptops / NoteBooks /
 Tablets, Cellphones / Cellphones, Other.&lt;/li&gt;&lt;li&gt;In SUSENAS 2019, 
disaggregation by media using the internet is divided into 5 categories 
namely Desktop Computers, Laptops / NoteBooks, Tablets, Cellphones / 
Cellphones, Other.&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Percent,1.0
1226,Proportion of Individuals Who Use the Internet by Area of Residence,27,Social & Culture,,"&lt;p&gt;Source: BPS, 2015-2019 National Socio-Economic Survey (SUSENAS) &lt;br /&gt;
Note: &lt;/p&gt;&lt;ul&gt;&lt;li&gt;Distribution is the number of population aged 5 years and over
&lt;/li&gt;&lt;li&gt;2018, disaggregation according to mmedia using the internet is not available because it was not asked in Susenas 2018&lt;/li&gt;&lt;li&gt;In
 SUSENAS 2015-2017, disaggregation by media using the internet is 
divided into 4 categories namely Desktop Computers, Laptops / NoteBooks /
 Tablets, Cellphones / Cellphones, Other.&lt;/li&gt;&lt;li&gt;In SUSENAS 2019, 
disaggregation by media using the internet is divided into 5 categories 
namely Desktop Computers, Laptops / NoteBooks, Tablets, Cellphones / 
Cellphones, Other.&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",310,Percent,1.0
1227,Proportion of Individuals Who Use The Internet By Sex,27,Social & Culture,,"&lt;p&gt;Source: BPS, 2015-2019 National Socio-Economic Survey (SUSENAS) &lt;br /&gt;
Note: &lt;/p&gt;&lt;ul&gt;&lt;li&gt;Distribution is the number of population aged 5 years and over
&lt;/li&gt;&lt;li&gt;2018, disaggregation according to mmedia using the internet is not available because it was not asked in Susenas 2018&lt;/li&gt;&lt;li&gt;In SUSENAS 2015-2017, disaggregation by media using the internet is divided into 4 categories namely Desktop Computers, Laptops / NoteBooks / Tablets, Cellphones / Cellphones, Other.&lt;/li&gt;&lt;li&gt;In SUSENAS 2019, disaggregation by media using the internet is divided into 5 categories namely Desktop Computers, Laptops / NoteBooks, Tablets, Cellphones / Cellphones, Other.&lt;br /&gt;&lt;/li&gt;&lt;/ul&gt;",217,Percent,1.0
1228,Proportion of Individuals Who Use The Internet By Age Group,27,Social & Culture,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: BPS, 2015-2019 National Socio-Economic Survey (SUSENAS) &lt;br /&gt;
Note: &lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Distribution is the number of population aged 5 years and over
&lt;/li&gt;&lt;li&gt;2018, disaggregation according to mmedia using the internet is not available because it was not asked in Susenas 2018&lt;/li&gt;&lt;li&gt;In
 SUSENAS 2015-2017, disaggregation by media using the internet is 
divided into 4 categories namely Desktop Computers, Laptops / NoteBooks /
 Tablets, Cellphones / Cellphones, Other.&lt;/li&gt;&lt;li&gt;In SUSENAS 2019, 
disaggregation by media using the internet is divided into 5 categories 
namely Desktop Computers, Laptops / NoteBooks, Tablets, Cellphones / 
Cellphones, Other.&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",327,Percent,1.0
1229,Proportion of Individuals Who Use the Internet According to Media to Access the Internet,27,Social & Culture,,,152,Percent,1.0
1246,"Number of Deaths, Disappeared, and Hurt Victims Affected by 100,000 People",27,Social & Culture,,&lt;p&gt;- Source: Indonesian National Board for Disaster Management (BNPB)&lt;/p&gt;&lt;p&gt;- Data for 2019 is data until October 2019&lt;/p&gt;&lt;p&gt;- Data for 2020 includes COVID-19 as a national disaster (Presidential Decree of the Republic of Indonesia Number 12 of 2020)&lt;br /&gt;&lt;/p&gt;,399,,1.0
1249,Number of Provinces by Disaster Risk Level,27,Social & Culture,,"Source: RPJMN 2015-2019, Bappenas",337,,1.0
1251,Number of Regencies / Municipalities by Disaster Risk Level,27,Social & Culture,,"Source: RPJMN 2015-2019, Bappenas",337,,1.0
1284,Percentage of Households Who Know The Signs And Warning To Overcome The Natural Disaster In The Living Environment,27,Social & Culture,,&lt;p&gt;Source : &lt;span class=&quot;tlid-translation translation&quot; lang=&quot;en&quot; xml:lang=&quot;en&quot;&gt;&lt;span title=&quot;&quot;&gt;Environmental Pillar Sustainable Development Indicators 2018&lt;/span&gt;&lt;/span&gt;&lt;br /&gt;&lt;/p&gt;,345,Percent,1.0
1286,Percentage of Households Attending Simulation Training and Natural Disaster Rescue,27,Social & Culture,,&lt;p&gt;Sumber : &lt;span class=&quot;tlid-translation translation&quot; lang=&quot;en&quot; xml:lang=&quot;en&quot;&gt;&lt;span title=&quot;&quot;&gt;Environmental Pillar Sustainable Development Indicators 2018&lt;/span&gt;&lt;/span&gt;&lt;br /&gt;&lt;/p&gt;,346,Percent,1.0
1317,Proportion of young women ages 18-24 who experience sexual violence before age 18,27,Social & Culture,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Sumber: Survey Kekerasan Terhadap Anak (SktA) 2013, Kementerian PP-PA, Kementerian Sosial, BPS&lt;/li&gt;
&lt;li&gt;Catatan: (Survei 5 tahun sekali)&lt;/li&gt;
&lt;li&gt;Data dari Kunjungan Ke KPPPA&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",358,,1.0
1364,Prevalence of Violence Against Girls By Type of Violence,27,Social & Culture,,"&lt;p&gt;Source : puslit.kemsos.go.id/upload/post/files/4fb404d806e55b69e7fa7d4106344914.pdf
&lt;br /&gt;&lt;/p&gt;",358,,1.0
1369,Prevalence of Violence Against Boys,27,Social & Culture,,"&lt;p&gt;Source: puslit.kemsos.go.id/upload/post/files/4fb404d806e55b69e7fa7d4106344914.pdf
&lt;br /&gt;&lt;/p&gt;",358,,1.0
